order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status,order_date,vehicle_id_telemetry,traffic_index,inventory_units
ORD100560,2025-01-03 03:00:00,,Hub 2,13.15907751812335,80.1118767420933,47.4994912439203,5.743009584791186,V026,Cancelled,2025-01-03,V026,0.5121513789240337,8701.0
ORD100561,2025-01-04 10:00:00,2025-01-04 12:30:58.319205030,Hub 1,13.028643405819183,80.28250999849661,9.58622203829215,1.459736358283811,V026,On-time,2025-01-04,V026,0.817650751099829,4321.0
ORD100562,2025-01-05 14:00:00,2025-01-05 17:42:47.244233347,Hub 2,13.04519179269107,80.13589190092834,61.38358941134935,3.175164554342395,V086,On-time,2025-01-05,V086,0.4837418140103291,9709.0
ORD100563,2025-01-06 23:00:00,2025-01-07 02:16:12.140217436,Hub 1,13.06690111564105,80.2531889026463,22.06904581489384,4.118719082735408,V029,Late,2025-01-06,V029,0.617784460151999,4562.0
ORD100564,2025-01-05 20:00:00,2025-01-06 00:13:39.665925260,Hub 2,13.16358193956909,80.05294700543011,36.62209430526768,3.2770541993250037,V067,Late,2025-01-05,V067,0.6729340173891026,9709.0
ORD100565,2025-01-03 20:00:00,2025-01-03 22:51:24.975867114,Hub 3,13.143356146847236,80.34108914805081,13.599695341365662,4.966697002493359,V026,On-time,2025-01-03,V026,0.581542547273951,9211.0
ORD100566,2025-01-05 02:00:00,2025-01-05 05:14:04.844194562,Hub 1,13.124042498414411,80.07411648967557,27.32803334506973,6.216309079055367,V065,On-time,2025-01-05,V065,0.7016295806047773,1142.0
ORD100567,2025-01-06 19:00:00,2025-01-06 22:47:25.829145981,Hub 1,13.086503472313751,80.17135876067243,54.9205334753126,10.33693266632338,V021,On-time,2025-01-06,V021,0.4664051743863809,4562.0
ORD100568,2025-01-02 00:00:00,2025-01-02 02:43:04.397384992,Hub 1,13.066434302695503,80.25028771273631,30.65371686569829,2.143447310408682,V090,On-time,2025-01-02,V090,0.3945137886631144,4031.0
ORD100569,2025-01-08 11:00:00,2025-01-08 15:03:05.488050502,Hub 2,13.172863399883877,80.2372781044004,12.230340040187892,4.065714466244488,V033,On-time,2025-01-08,V033,0.8363674328093315,5493.0
ORD100570,2025-01-06 02:00:00,2025-01-06 05:17:51.911472192,Hub 1,12.917425465549346,80.31775106543411,15.941659056048175,4.785953002851685,V008,On-time,2025-01-06,V008,0.7718787331873271,4562.0
ORD100571,2025-01-03 04:00:00,2025-01-03 07:33:31.782383380,Hub 1,12.917453751464937,80.34091510656151,33.11958139322886,6.189640555040867,V022,On-time,2025-01-03,V022,0.7596038822320031,1008.0
ORD100572,2025-01-07 06:00:00,2025-01-07 08:35:38.282228502,Hub 2,13.193864335179944,80.2659265226122,23.100199736151,13.7632239839564,V096,On-time,2025-01-07,V096,0.2535255705691104,5104.0
ORD100573,2025-01-06 23:00:00,2025-01-07 03:38:08.750559343,Hub 2,13.04360566154616,80.24163230090008,71.53872061097093,6.090386814769432,V039,On-time,2025-01-06,V039,0.4685054302618868,3875.0
ORD100574,2025-01-03 08:00:00,2025-01-03 10:16:09.622464491,Hub 3,13.01918094677189,80.07950576501105,21.40986817998328,1.9517027056666345,V080,On-time,2025-01-03,V080,0.3586425782980733,9211.0
ORD100575,2025-01-02 14:00:00,2025-01-02 17:03:19.229788422,Hub 2,13.147708381189156,80.182189354794,23.86379659003545,4.455080790934072,V088,On-time,2025-01-02,V088,0.6690392084586881,7294.0
ORD100576,2025-01-05 12:00:00,2025-01-05 13:44:01.328949546,Hub 1,13.14741877297433,80.10609704307463,7.0833518013622445,1.510164022356478,V025,Late,2025-01-05,V025,0.2822769276957398,1142.0
ORD100577,2025-01-02 17:00:00,2025-01-02 19:29:42.492282093,Hub 1,12.91180930572929,80.16388898655539,30.120322253882108,7.989259052178772,V083,On-time,2025-01-02,V083,0.4165433449260813,4031.0
ORD100578,2025-01-07 22:00:00,2025-01-08 01:20:48.808250127,Hub 3,12.910750307426603,80.09240936055438,13.187516662397773,1.9609451556358204,V083,On-time,2025-01-07,V083,0.8405258668872653,8286.0
ORD100579,2025-01-06 21:00:00,2025-01-06 23:03:12.872450880,Hub 3,13.128342667772891,80.28560664723177,21.952177084867134,1.756469003073793,V084,On-time,2025-01-06,V084,0.3822618956008106,3754.0
ORD100580,2025-01-06 01:00:00,2025-01-06 02:53:15.663753333,Hub 1,13.124971351252322,80.20394173711931,7.367623727386864,4.928532646936913,V099,Late,2025-01-06,V099,0.5481566368875748,4562.0
ORD100581,2025-01-06 12:00:00,2025-01-06 15:14:17.141089059,Hub 2,12.92881534069108,80.08317044967961,26.317995895759317,7.770137800661547,V041,Late,2025-01-06,V041,0.4695700354361317,3875.0
ORD100582,2025-01-07 18:00:00,2025-01-07 20:25:21.425498007,Hub 1,13.144528547685107,80.20624198777554,13.808855772942142,3.5186283640190275,V090,On-time,2025-01-07,V090,0.6460654118914246,9590.0
ORD100583,2025-01-04 02:00:00,2025-01-04 06:25:16.433252724,Hub 3,13.018017895606182,80.14882057928263,50.025541775107776,4.819185667252907,V009,On-time,2025-01-04,V009,0.5783302769614065,9803.0
ORD100584,2025-01-07 01:00:00,,Hub 1,13.0144961901357,80.20040706604104,13.196163687521,7.004866602070157,V060,Cancelled,2025-01-07,V060,0.534143813689469,9590.0
ORD100585,2025-01-04 03:00:00,2025-01-04 05:08:39.388934216,Hub 1,13.194992757538872,80.12705742880779,27.015359948657352,4.079108815006334,V034,On-time,2025-01-04,V034,0.5205664875924751,4321.0
ORD100586,2025-01-01 08:00:00,2025-01-01 12:23:06.772490394,Hub 1,13.031725108803704,80.27691416882742,56.056420431025344,4.340546863557048,V023,LATE,2025-01-01,V023,0.6946937425896501,9957.0
ORD100587,2025-01-04 01:00:00,2025-01-04 04:16:55.411477550,Hub 3,12.897965882497578,80.0524381667281,30.359383900298106,4.497620436231335,V038,On-time,2025-01-04,V038,0.4384790146287661,9803.0
ORD100588,2025-01-07 00:00:00,2025-01-07 03:01:47.881546989,Hub 3,12.94805453713388,80.09206677254403,32.26601647924434,6.31136582889093,V021,On-time,2025-01-07,V021,0.333391256957334,8286.0
ORD100589,2025-01-01 06:00:00,2025-01-01 08:55:02.668121130,Hub 3,12.966788740277895,80.2214033271509,19.298908254373583,3.560645530865463,V037,On-time,2025-01-01,V037,0.5875590951393214,2460.0
ORD100590,2025-01-08 05:00:00,2025-01-08 06:39:49.164736395,Hub 2,13.185463428267122,80.2444863253251,13.630455265981428,4.559042101131489,V026,On-time,2025-01-08,V026,0.4400571156337038,5493.0
ORD100591,2025-01-06 20:00:00,2025-01-07 00:03:37.374219864,Hub 3,12.94241308445657,80.0624806594814,42.21799312196406,9.008811027464557,V086,On-time,2025-01-06,V086,0.6484910278462905,3754.0
ORD100592,2025-01-07 23:00:00,2025-01-08 00:57:18.256379515,Hub 2,13.0006410287738,80.24988833004085,8.852562125263411,4.408882328467072,V049,On-time,2025-01-07,V049,0.6000608056447035,5104.0
ORD100593,2025-01-08 01:00:00,2025-01-08 02:50:31.559476923,Hub 2,13.112372442317332,80.1104634087897,11.18579428142391,5.650791403929554,V027,On-time,2025-01-08,V027,0.4399425571947936,5493.0
ORD100594,2025-01-06 16:00:00,2025-01-06 17:37:30.809528191,Hub 3,12.945933708033936,80.09425426881779,13.663878225302328,1.8179558850665003,V044,On-time,2025-01-06,V044,0.4872293977538618,3754.0
ORD100595,2025-01-08 09:00:00,2025-01-08 12:15:35.611755775,Hub 2,13.095574718625288,80.05603555304617,38.96072654260297,2.2616270941196603,V053,On-time,2025-01-08,V053,0.5115402941504644,5493.0
ORD100596,2025-01-02 02:00:00,2025-01-02 05:03:14.289507003,Hub 2,12.922631158724824,80.19751932323605,29.29206963804323,5.196129869788007,V061,On-time,2025-01-02,V061,0.5908009135297576,7294.0
ORD100597,2025-01-06 01:00:00,2025-01-06 04:21:03.670102238,Hub 1,12.9348811165473,80.27570665668445,19.130254972151643,1.2150714252554942,V065,Late,2025-01-06,V065,0.6437609678471291,4562.0
ORD100598,2025-01-01 04:00:00,2025-01-01 06:01:37.452287546,Hub 2,13.195216178083166,80.22864121796644,43.91489733446219,3.396306928984895,V025,On-time,2025-01-01,V025,0.4087910878652015,1456.0
ORD100599,2025-01-02 04:00:00,2025-01-02 05:52:01.945999851,Hub 2,12.979130543246503,80.30973186187957,21.141669155272485,4.866068142892786,V029,On-time,2025-01-02,V029,0.4250305871521264,7294.0
ORD100600,2025-01-07 20:00:00,2025-01-07 22:02:59.126063308,Hub 3,13.105390140466286,80.21023534214595,21.746467335524617,2.147538981133801,V053,Late,2025-01-07,V053,0.5865043452544716,8286.0
ORD100601,2025-01-07 21:00:00,2025-01-07 21:14:06.337200199,Hub 1,13.144022083929151,80.05269535266201,6.016444405506164,1.098477797190871,V001,On-time,2025-01-07,V001,0.3803270961929439,9590.0
ORD100602,2025-01-04 10:00:00,2025-01-04 12:45:14.349643380,Hub 2,12.971398310573289,80.30641836063657,14.212637825300336,2.2599133133216154,V049,On-time,2025-01-04,V049,0.5897736487751027,1177.0
ORD100603,2025-01-06 15:00:00,2025-01-06 17:37:44.487225458,Hub 2,12.975009325498675,80.32564011770903,5.7892128304440895,2.440072775033266,V073,On-time,2025-01-06,V073,0.4596566460722988,3875.0
ORD100604,2025-01-05 12:00:00,2025-01-05 15:40:57.796829349,Hub 2,13.120580961141204,80.3119845363734,46.451205354300726,5.880854768252001,V058,On-time,2025-01-05,V058,0.4366994908174232,9709.0
ORD100605,2025-01-03 16:00:00,2025-01-03 18:12:00.846306021,Hub 3,13.062450470490589,80.10704940040885,14.53188047224712,4.422113067790495,V057,Late,2025-01-03,V057,0.7044312667092392,9211.0
ORD100606,2025-01-04 13:00:00,2025-01-04 15:39:03.150600804,Hub 3,12.97661317081798,80.3471641823376,30.879026256225803,1.763657336297078,V063,On-time,2025-01-04,V063,0.4144732020066374,9803.0
ORD100607,2025-01-07 00:00:00,2025-01-07 03:16:18.938400311,Hub 1,13.112348122229308,80.33839293027134,45.93336698425646,2.096917634387242,V064,On-time,2025-01-07,V064,0.3977976464159147,9590.0
ORD100608,2025-01-03 22:00:00,2025-01-04 03:40:48.215224038,Hub 2,13.152296752307068,80.30691285196923,73.07151836882953,12.717561773885702,V018,On-time,2025-01-03,V018,0.7533420175690335,8701.0
ORD100609,2025-01-02 20:00:00,2025-01-02 23:59:37.914855176,Hub 1,12.932263399735149,80.22439590261247,31.9545875919912,13.881527241509591,V029,Late,2025-01-02,V029,0.6117018937716678,4031.0
ORD100610,2025-01-06 11:00:00,2025-01-06 12:57:54.085238478,Hub 3,12.858524646864131,80.10944404461799,6.378719323065939,15.60909469544809,V012,On-time,2025-01-06,V012,0.3584900142415834,3754.0
ORD100611,2025-01-02 11:00:00,2025-01-02 13:27:56.742125468,Hub 2,12.945951473271451,80.10811431884646,6.509670181959611,2.993557909538689,V083,On-time,2025-01-02,V083,0.680411648927404,7294.0
ORD100612,2025-01-03 21:00:00,2025-01-03 22:57:18.338970488,Hub 2,13.086071373719896,80.20564710026964,15.359119276854369,1.746929269448316,V078,On-time,2025-01-03,V078,0.6005575209410743,8701.0
ORD100613,2025-01-07 14:00:00,,Hub 1,13.170338288069416,80.31776201124785,20.9190495464092,6.950310388198226,V013,Cancelled,2025-01-07,V013,0.5345441053672169,9590.0
ORD100614,2025-01-01 18:00:00,2025-01-01 19:57:11.293747808,Hub 2,13.152072530618318,80.16486605845654,6.66273868688555,2.924451257088895,V080,On-time,2025-01-01,V080,0.4340193611719957,1456.0
ORD100615,2025-01-05 11:00:00,2025-01-05 13:02:58.043915764,Hub 3,12.927759709624585,80.1981995689729,1.0,3.3795902285762525,V053,On-time,2025-01-05,V053,0.7473722955498121,1198.0
ORD100616,2025-01-07 22:00:00,2025-01-08 00:05:12.784080620,Hub 1,13.158350058304752,80.17575860551752,17.449009640312436,9.43676332506834,V069,On-time,2025-01-07,V069,0.3572967290718313,9590.0
ORD100617,2025-01-04 18:00:00,2025-01-04 21:37:41.857551145,Hub 1,13.133756102053235,80.27149658921651,17.791572941118872,3.3471086979629967,V032,On-time,2025-01-04,V032,0.780357281283839,4321.0
ORD100618,2025-01-04 17:00:00,2025-01-04 19:56:39.764392119,Hub 2,13.107040332530808,,30.275609558887187,10.556784145794802,V052,On-time,2025-01-04,V052,0.7105438849279992,1177.0
ORD100619,2025-01-01 18:00:00,2025-01-01 21:31:55.391302038,Hub 3,13.090879407582706,80.26603140136582,10.987377398980714,6.650091982490849,V001,On-time,2025-01-01,V001,0.5623245769797799,2460.0
ORD100620,2025-01-02 14:00:00,2025-01-02 16:41:19.818859614,Hub 2,13.132482372095186,80.28560879941134,10.798097165662792,6.108653255003089,V100,On-time,2025-01-02,V100,0.4407194658254118,7294.0
ORD100621,2025-01-06 05:00:00,2025-01-06 07:19:49.368109630,Hub 1,13.151605327994288,80.26454829158888,31.92284853732682,8.4775146650076,V081,On-time,2025-01-06,V081,0.2957280017148236,4562.0
ORD100622,2025-01-08 04:00:00,2025-01-08 06:58:43.507961151,Hub 1,13.13668901269451,80.25311706451353,23.301889626255655,2.755924828813506,V032,On-time,2025-01-08,V032,0.6301415394007766,2616.0
ORD100623,2025-01-06 20:00:00,2025-01-06 22:47:48.978861118,Hub 3,12.892646919825827,80.1671013502031,15.347525754804096,4.579433865510674,V044,On-time,2025-01-06,V044,0.4641517350087667,3754.0
ORD100624,2025-01-06 05:00:00,2025-01-06 08:19:35.651312486,Hub 1,13.10275416924082,80.19507506518732,32.260042837955645,9.499954429509334,V067,On-time,2025-01-06,V067,0.4772536285940172,4562.0
ORD100625,2025-01-03 09:00:00,2025-01-03 11:35:54.592756990,Hub 3,13.144456477266065,80.11355253587826,27.15880958706842,5.058305345202971,V099,On-time,2025-01-03,V099,0.3880408237131407,9211.0
ORD100626,2025-01-07 03:00:00,2025-01-07 05:01:31.588586176,Hub 2,12.914997102362031,80.25766646428073,19.34619291469297,7.885865796271607,V082,On-time,2025-01-07,V082,0.5669076432671143,5104.0
ORD100627,2025-01-03 12:00:00,,Hub 3,12.924829140513417,80.11271511981036,21.424741065694963,4.029757948470858,V014,Cancelled,2025-01-03,V014,0.8571868401043322,9211.0
ORD100628,2025-01-06 06:00:00,2025-01-06 08:46:32.899557986,Hub 2,13.12509194105767,80.21739050262855,20.740425296867613,3.010397498098284,V060,On-time,2025-01-06,V060,0.5486287042046192,3875.0
ORD100629,2025-01-05 08:00:00,2025-01-05 12:05:19.755787552,Hub 2,12.970375220001362,80.27408393559827,42.62694408917204,3.145484391528442,V004,On-time,2025-01-05,V004,0.6517813095595147,9709.0
ORD100630,2025-01-07 22:00:00,2025-01-07 23:55:38.020950318,Hub 1,12.989895351759555,80.10533800176434,23.851542271942456,4.345334285274312,V064,On-time,2025-01-07,V064,0.3277030089501285,9590.0
ORD100631,2025-01-01 00:00:00,2025-01-01 02:19:17.428342897,Hub 2,12.98200574713444,80.13125900935202,3.285693514149063,2.373590094217076,V018,On-time,2025-01-01,V018,0.5923756116199765,1456.0
ORD100632,2025-01-06 10:00:00,2025-01-06 12:41:23.660708917,Hub 1,12.924491375259542,80.18171821305431,32.58091028311349,1.376290138217792,V019,On-time,2025-01-06,V019,0.6635784866838889,4562.0
ORD100633,2025-01-04 19:00:00,2025-01-04 22:33:30.285074790,Hub 3,13.17857800229771,80.24414558788166,35.69677576594531,0.8989161682779014,V063,On-time,2025-01-04,V063,0.7625049766710129,9803.0
ORD100634,2025-01-05 16:00:00,2025-01-05 20:15:58.504520858,Hub 3,13.132050989179133,80.14696927124716,68.34362657060521,12.262418321249909,V062,On-time,2025-01-05,V062,0.4809278891159503,1198.0
ORD100635,2025-01-07 08:00:00,2025-01-07 12:30:21.159137296,Hub 2,12.937688687488262,80.1033480449854,25.10390897460667,7.140804740784914,V081,On-time,2025-01-07,V081,0.8148249723120065,5104.0
ORD100636,2025-01-03 07:00:00,2025-01-03 10:44:34.106392748,Hub 3,12.887130510758558,80.09667575884566,35.22755750132634,4.910114174078996,V005,Late,2025-01-03,V005,0.6872505503571421,9211.0
ORD100637,2025-01-07 16:00:00,2025-01-07 17:55:39.723433557,Hub 2,12.980413566743938,80.12882239687444,34.03485990284236,2.861202507120709,V060,On-time,2025-01-07,V060,0.3364748347724734,5104.0
ORD100638,2025-01-07 21:00:00,,Hub 3,12.995357949003688,80.1713827049249,24.438116409602728,9.086403988898288,V008,Cancelled,2025-01-07,V008,0.837954164264699,8286.0
ORD100639,2025-01-05 20:00:00,2025-01-05 22:46:59.234653725,Hub 2,12.852482247041651,80.07788354040103,31.193463292445927,2.733112941517448,V091,On-time,2025-01-05,V091,0.5489188358343932,9709.0
ORD100640,2025-01-06 13:00:00,2025-01-06 15:29:28.335874966,Hub 2,13.160503254721831,80.3356440864119,31.60665986731052,8.69090863595089,V039,On-time,2025-01-06,V039,0.3957988819283025,3875.0
ORD100641,2025-01-03 09:00:00,2025-01-03 11:21:58.708309467,Hub 3,13.147949360948886,80.34969183834107,19.514187970178607,2.5858373975393603,V038,On-time,2025-01-03,V038,0.5522201893294337,9211.0
ORD100642,2025-01-02 19:00:00,,Hub 3,13.147557150782395,80.31136913984162,16.760599169265106,1.6452669740146066,V065,Cancelled,2025-01-02,V065,0.4971491177254278,6169.0
ORD100643,2025-01-08 04:00:00,,Hub 3,13.132031138898691,80.29822722394813,32.371794225375375,9.527262442814154,V030,Cancelled,2025-01-08,V030,0.4343272359323383,1641.0
ORD100644,2025-01-07 15:00:00,2025-01-07 17:49:46.365461374,Hub 3,13.106594073683096,80.1787385828339,11.90336303341154,4.54671908569151,V074,On-time,2025-01-07,V074,0.7794564157773115,8286.0
ORD100645,2025-01-08 04:00:00,2025-01-08 06:15:31.265331505,Hub 2,13.07208224352076,80.15111905029113,11.58148593019337,3.374299365389525,V008,On-time,2025-01-08,V008,0.4465582066130149,5493.0
ORD100646,2025-01-03 12:00:00,2025-01-03 13:50:21.772844786,Hub 2,13.186101240077877,80.17985792065518,24.96939872340763,3.745000663512504,V001,On-time,2025-01-03,V001,0.3715310775740189,8701.0
ORD100647,2025-01-02 22:00:00,2025-01-03 00:58:49.020640726,Hub 3,13.09910547069188,80.05566518536808,28.537731422224155,3.874488173916772,V039,On-time,2025-01-02,V039,0.7340068571025415,6169.0
ORD100648,2025-01-07 04:00:00,2025-01-07 06:22:15.695862996,Hub 3,13.0705857811342,80.09792405978192,10.81101669949672,2.226068298245299,V066,Late,2025-01-07,V066,0.5216687918586643,8286.0
ORD100649,2025-01-04 07:00:00,2025-01-04 09:55:53.918430261,Hub 1,13.126088780762748,80.21392855248155,15.697741988628891,7.192769457833163,V039,On-time,2025-01-04,V039,0.6029963906637545,4321.0
ORD100650,2025-01-05 21:00:00,2025-01-05 23:55:11.904363757,Hub 2,12.93619321365666,80.32813731380433,13.252792299539143,1.6305988477294755,V030,On-time,2025-01-05,V030,0.7272306360248939,9709.0
ORD100651,2025-01-07 19:00:00,2025-01-07 22:34:12.114578503,Hub 2,13.188500937595071,80.32819212433593,23.6998603655992,4.256074327817049,V056,On-time,2025-01-07,V056,0.711380351686596,5104.0
ORD100652,2025-01-07 02:00:00,2025-01-07 04:10:48.981528670,Hub 3,12.856706691843971,80.26431903186464,24.67449275549291,3.008211867885892,V040,On-time,2025-01-07,V040,0.3895434297824059,8286.0
ORD100653,2025-01-01 19:00:00,2025-01-01 21:54:05.838115420,Hub 1,13.076941739672083,80.19546960827591,17.814204139248435,1.6441322164533267,V017,Late,2025-01-01,V017,0.4876359980024556,9957.0
ORD100654,2025-01-07 01:00:00,2025-01-07 02:31:51.833566956,Hub 3,12.8769829701513,80.13028266248412,11.407514093543998,5.9050304815987085,V030,On-time,2025-01-07,V030,0.5780436367464932,8286.0
ORD100655,2025-01-02 22:00:00,2025-01-03 00:02:11.727626550,Hub 2,13.148657065663343,80.17420840442504,11.362963138718923,4.411671202638122,V061,Late,2025-01-02,V061,0.3792952003465327,7294.0
ORD100656,2025-01-03 00:00:00,2025-01-03 03:20:39.625831089,Hub 2,13.188674041886532,80.3454772070103,32.660416952815176,1.162754912061223,V049,On-time,2025-01-03,V049,0.5580880647860114,8701.0
ORD100657,2025-01-01 13:00:00,2025-01-01 15:56:40.726282279,Hub 1,12.993013755427375,80.30716387384149,7.481983678877161,8.760880520182726,V068,On-time,2025-01-01,V068,0.6521832844544672,9957.0
ORD100658,2025-01-06 22:00:00,2025-01-06 23:29:23.073670017,Hub 3,13.150007643811875,80.1953526150145,17.392543564193748,4.816109431003516,V082,On-time,2025-01-06,V082,0.4613403058710547,3754.0
ORD100659,2025-01-07 14:00:00,2025-01-07 16:05:18.214477677,Hub 1,12.96750247061738,80.30607185994461,13.138110825381869,1.4082154753202094,V001,Late,2025-01-07,V001,0.4748646425101089,9590.0
ORD100660,2025-01-01 00:00:00,2025-01-01 01:56:27.422244052,Hub 3,12.905791293059606,80.27425565377409,16.023778910840136,9.12306335848757,V083,Late,2025-01-01,V083,0.4843854903658348,2460.0
ORD100661,2025-01-05 20:00:00,2025-01-05 21:46:06.940434810,H1,12.946827287642956,80.17106116470187,3.838628529757856,3.102582408094869,V065,On-time,2025-01-05,V065,0.4373288258554341,
ORD100662,2025-01-03 05:00:00,2025-01-03 09:16:20.522934677,Hub 3,12.955644687524888,80.19822572532351,26.270791636829447,7.658952117818625,V032,On-time,2025-01-03,V032,0.4142492724031679,9211.0
ORD100663,2025-01-05 21:00:00,2025-01-05 23:15:39.590357810,Hub 3,13.070733813159492,80.18906020806253,34.10122531150593,3.824795895889266,V082,On-time,2025-01-05,V082,0.1308161599492655,1198.0
ORD100664,2025-01-01 02:00:00,2025-01-01 05:03:23.076555991,Hub 3,13.128651813232636,80.05435407496712,14.16662183945108,4.963390076854924,V061,On-time,2025-01-01,V061,0.7289885128490183,2460.0
ORD100665,2025-01-06 23:00:00,2025-01-07 01:07:05.400022170,Hub 2,12.921825791588972,80.14640708840405,23.993583944452688,5.40262316686556,V078,On-time,2025-01-06,V078,0.3037234240604946,3875.0
ORD100666,2025-01-01 11:00:00,2025-01-01 13:35:12.749392273,Hub 3,12.880872191964023,80.06162847498817,8.324968371483257,5.881161322779779,V095,On-time,2025-01-01,V095,0.7478530193866112,2460.0
ORD100667,2025-01-04 01:00:00,2025-01-04 04:15:18.946225242,Hub 2,12.92757814500426,80.31547532492533,16.42925622967224,4.633842628421614,V045,On-time,2025-01-04,V045,0.6924580292397701,1177.0
ORD100668,2025-01-01 15:00:00,,Hub 1,12.953788237844265,80.22596361016689,22.497302584850107,3.7061865282468354,V088,Cancelled,2025-01-01,V088,0.5859149178486455,9957.0
ORD100669,2025-01-05 05:00:00,2025-01-05 06:46:16.567531312,Hub 3,12.947935130998095,80.17122160333473,20.698115295221555,4.797328438101207,V018,On-time,2025-01-05,V018,0.3000745415670449,1198.0
ORD100670,2025-01-07 07:00:00,2025-01-07 08:56:49.034498755,Hub 2,12.926982662853268,80.07989401806455,25.662241163576684,5.22226902983635,V087,Late,2025-01-07,V087,0.432709113071696,5104.0
ORD100671,2025-01-07 11:00:00,2025-01-07 14:10:30.658006171,Hub 1,13.013100072023722,80.06219733887039,46.94187515425261,7.025739881140573,V057,On-time,2025-01-07,V057,0.4488792329294654,9590.0
ORD100672,2025-01-05 20:00:00,2025-01-05 20:44:00.582979390,Hub 3,13.149593995683771,80.12685066388308,7.145780840167704,0.7298381921189219,V097,On-time,2025-01-05,V097,0.3797802435641986,1198.0
ORD100673,2025-01-01 07:00:00,2025-01-01 09:42:40.654412312,Hub 1,12.885121974862596,80.16874215109993,30.981602372938784,3.21743173662939,V090,On-time,2025-01-01,V090,0.7862866390497378,9957.0
ORD100674,2025-01-06 01:00:00,2025-01-06 04:25:03.683510914,Hub 2,13.151710509407298,80.22963714225514,17.102213292209598,2.092555431324754,V098,On-time,2025-01-06,V098,0.6154735454485855,3875.0
ORD100675,2025-01-04 19:00:00,2025-01-04 20:41:42.913302561,Hub 2,13.02395295085179,80.1556134265577,7.252322100866942,5.8808180082209525,V031,On-time,2025-01-04,V031,0.2668951070003386,1177.0
ORD100676,2025-01-07 19:00:00,2025-01-07 21:17:06.186080166,Hub 3,13.081163802221424,80.19436256337745,10.09168442094871,2.380090767736305,V099,On-time,2025-01-07,V099,0.6872211222271799,8286.0
ORD100677,2025-01-04 17:00:00,2025-01-04 17:34:05.512343862,Hub 2,13.135378492211252,80.2539739046364,27.353751813712908,1.5168983249748085,V077,On-time,2025-01-04,V077,0.0922725495253692,1177.0
ORD100678,2025-01-06 15:00:00,2025-01-06 17:52:40.545902042,Hub 2,12.956514426750587,80.06311565086155,37.23956027566623,7.866258795656883,V005,On-time,2025-01-06,V005,0.5986139400875419,3875.0
ORD100679,2025-01-03 11:00:00,2025-01-03 13:17:53.216159085,Hub 1,13.183982111822829,80.20745347364637,8.033268835953015,3.972285005544585,V066,Late,2025-01-03,V066,0.6070480294153033,1008.0
ORD100680,2025-01-08 09:00:00,2025-01-08 10:33:34.151059684,Hub 3,12.879307693316386,80.13543621094978,9.585709509269185,6.853310332197283,V046,On-time,2025-01-08,V046,0.5777000506535175,1641.0
ORD100681,2025-01-02 03:00:00,2025-01-02 05:47:54.717904320,Hub 3,13.034683255594512,80.28460946488977,11.217863146919854,2.2315168251415205,V061,Late,2025-01-02,V061,0.6370793354285141,6169.0
ORD100682,2025-01-05 04:00:00,2025-01-05 06:13:40.942331317,Hub 3,12.9391811790795,80.14687573644008,8.746526474894797,1.6217194020878072,V059,On-time,2025-01-05,V059,0.7025496196904482,1198.0
ORD100683,2025-01-02 16:00:00,2025-01-02 18:39:25.719766484,Hub 1,12.992781204090411,80.10094163344925,21.24460128541481,7.180690749838668,V026,On-time,2025-01-02,V026,0.4865179155193639,4031.0
ORD100684,2025-01-07 10:00:00,2025-01-07 12:19:36.226379629,Hub 2,13.007102444892595,80.28682593033885,19.752875821333287,5.621532236364541,V066,On-time,2025-01-07,V066,0.6456146268467065,5104.0
ORD100685,2025-01-07 00:00:00,,Hub 3,13.170079103091632,80.28063588847786,19.763670627188542,4.711162657345751,V031,Cancelled,2025-01-07,V031,0.8950813695619365,8286.0
ORD100686,2025-01-07 16:00:00,,Hub 3,13.004553533274285,80.18917857420851,26.63566976031013,3.6175438804513353,V014,Cancelled,2025-01-07,V014,0.5428027095147692,8286.0
ORD100687,2025-01-07 12:00:00,2025-01-07 16:05:29.501216962,Hub 1,13.094281754425609,80.1052783285065,39.98683976563071,10.9107089814279,V037,On-time,2025-01-07,V037,0.4781096770029265,9590.0
ORD100688,2025-01-06 20:00:00,2025-01-06 23:04:03.272823202,Hub 1,13.1831171103858,80.19188804813915,24.074652109254814,1.48530881394486,V073,On-time,2025-01-06,V073,0.6278759478821748,4562.0
ORD100689,2025-01-02 21:00:00,2025-01-02 23:50:48.742980496,Hub 3,13.023086403438432,80.18255643072602,15.927191664208571,11.401268636175056,V072,Late,2025-01-02,V072,0.7603145896347446,6169.0
ORD100690,2025-01-02 10:00:00,2025-01-02 12:55:10.002568094,Hub 3,12.99290847508752,80.09412778282642,35.007041825503784,2.1512354975898944,V096,On-time,2025-01-02,V096,0.7559156514521563,6169.0
ORD100691,2025-01-06 13:00:00,2025-01-06 15:55:37.312738752,Hub 1,13.190538955173174,80.15887944801123,19.9713774290116,20.36274854874458,V082,On-time,2025-01-06,V082,0.3699059936523424,4562.0
ORD100692,2025-01-04 09:00:00,2025-01-04 12:33:21.386872580,Hub 1,13.139686724236576,80.29437934275991,42.21609914238486,6.309862365395431,V032,On-time,2025-01-04,V032,0.4261650281850467,4321.0
ORD100693,2025-01-05 18:00:00,2025-01-05 20:30:05.993956951,Hub 1,13.17892051788211,80.20090829598779,19.93653927564565,5.759190168875614,V025,On-time,2025-01-05,V025,0.46085513576628,1142.0
