order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status
ORD105318,2025-01-06 01:00:00,,Hub 3,12.872847565215254,80.13084208784208,8.014928111774188,1.4552698238226007,V056,Cancelled
ORD105319,2025-01-07 04:00:00,2025-01-07 07:02:43.543134002,Hub 3,12.94485186864582,80.24809094813166,5.652517126395883,6.476494018583596,V041,Late
ORD105320,2025-01-04 11:00:00,2025-01-04 16:05:35.160158630,Hub 1,12.898714954256091,80.10835257225048,27.595059958112685,13.654731910691861,V011,On-time
ORD105321,2025-01-08 08:00:00,2025-01-08 10:31:56.088705853,Hub 2,13.119705593198823,80.10775577833388,5.409968047617122,9.608639329978224,V005,On-time
ORD105322,2025-01-05 19:00:00,2025-01-05 21:24:54.576217494,Hub 2,12.887749943393018,80.29269715223465,21.334200535301992,3.42463406138894,V067,On-time
ORD105323,2025-01-05 19:00:00,2025-01-05 20:46:35.076920008,Hub 1,12.906274218958426,80.32774891492828,10.968817282354763,4.56731826098588,V069,On-time
ORD105324,2025-01-02 13:00:00,2025-01-02 16:08:52.030600994,Hub 1,13.083375577287491,80.31830384827012,28.04855302072275,5.599605307029282,V099,On-time
ORD105325,2025-01-06 22:00:00,2025-01-06 23:29:11.577023602,Hub 3,12.93386992897325,80.3001536943829,33.00617352541118,0.23069193182210773,V030,On-time
ORD105326,2025-01-05 13:00:00,2025-01-05 17:34:02.173327680,Hub 2,13.189178346839041,80.22498264727375,50.15136747435132,16.837104450774422,V073,On-time
ORD105327,2025-01-08 11:00:00,2025-01-08 13:10:22.440215319,Hub 2,13.152115694255025,80.0839429492482,14.658417115434219,7.266754562337469,V081,On-time
ORD105328,2025-01-02 21:00:00,2025-01-03 00:45:19.473173085,Hub 1,13.110589060115405,80.15127886261484,34.431877000001435,7.186924199404608,V032,On-time
ORD105329,2025-01-02 00:00:00,2025-01-02 03:02:09.498072714,Hub 2,12.970097763910873,80.13431312650772,20.0653610276958,3.372947547341707,V039,Late
ORD105330,2025-01-01 20:00:00,2025-01-01 22:55:42.717061354,Hub 2,12.869872991005801,80.12519875931612,23.835171460240375,3.981262661968481,V071,On-time
ORD105331,2025-01-06 00:00:00,2025-01-06 03:21:41.148774817,Hub 3,12.967740335399933,80.3419743580834,7.199752289124167,10.139849598803012,V014,On-time
ORD105332,2025-01-06 01:00:00,2025-01-06 03:09:39.825801144,Hub 3,12.981855451051038,80.0948632603906,15.022090382886265,0.5300884587384208,V056,On-time
ORD105333,2025-01-06 12:00:00,2025-01-06 12:55:41.911831995,Hub 3,12.894601483816029,80.19076457338134,13.827228968866287,6.3009231416730405,V085,On-time
ORD105334,2025-01-03 21:00:00,2025-01-04 00:16:24.354835165,Hub 2,12.892224281514027,80.32785198231247,24.855582516369928,4.990816586586613,V022,On-time
ORD105335,2025-01-05 16:00:00,2025-01-05 17:39:50.142963049,Hub 2,13.083837915502846,80.06816572787609,11.287194122916993,2.036977524672602,V023,On-time
ORD105336,2025-01-05 10:00:00,2025-01-05 13:02:06.444186280,Hub 3,12.931340848922654,80.27368857993176,25.301064442724332,3.2477802880018634,V067,On-time
ORD105337,2025-01-05 15:00:00,2025-01-05 17:24:24.477262743,Hub 3,13.087303746640726,80.2328457428597,2.934054651041727,0.5395208563200911,V034,Late
ORD105338,2025-01-05 11:00:00,2025-01-05 15:44:52.807639394,Hub 2,13.04190547172861,80.15806254533624,62.57552752375567,4.475902594664447,V046,On-time
ORD105339,2025-01-02 22:00:00,2025-01-03 01:07:19.100590953,Hub 2,13.1655123474391,80.33145641621658,18.74802662839764,5.08507683151094,V013,Late
ORD105340,2025-01-04 18:00:00,2025-01-04 20:17:28.962909492,Hub 1,13.129009457196585,80.15054667030509,6.793258191789729,8.00148404491919,V004,On-time
ORD105341,2025-01-01 17:00:00,,Hub 3,12.90298021143075,80.10660419986483,9.387450647204739,3.977216546124492,V026,Cancelled
ORD105342,2025-01-07 04:00:00,,Hub 3,13.063556541717187,80.2673512430335,29.463518408556116,0.8256655105825453,V066,Cancelled
ORD105343,2025-01-05 07:00:00,2025-01-05 08:56:07.902677043,Hub 3,13.078594362273256,80.14975617241785,13.193143027929148,3.0720606791818406,V004,On-time
ORD105344,2025-01-07 06:00:00,2025-01-07 09:30:24.831520412,Hub 2,13.151719074067225,80.13605921735063,25.550779744556824,3.7173283083290336,V045,On-time
ORD105345,2025-01-02 15:00:00,2025-01-02 18:41:39.694069726,Hub 2,13.074334866924003,80.32936030074762,40.12204873667877,4.6620926155492315,V054,On-time
ORD105346,2025-01-06 17:00:00,2025-01-06 21:24:35.805252754,Hub 1,12.899249976139897,80.14232385487966,48.06505591330063,3.0603276246581004,V073,On-time
ORD105347,2025-01-04 16:00:00,2025-01-04 19:25:59.573134516,Hub 1,12.940457230096033,80.22234140159068,15.47675114789866,5.376848176697092,V023,On-time
ORD105348,2025-01-08 11:00:00,2025-01-08 13:36:08.518510620,Hub 3,13.073159633816134,80.2463722908843,14.140824693711732,5.680878710852664,V028,Late
ORD105349,2025-01-03 12:00:00,2025-01-03 16:59:15.976242117,Hub 1,13.169179831037782,80.1956036001758,80.0,1.9795268433445876,V008,Late
ORD105350,2025-01-01 04:00:00,2025-01-01 07:56:12.753614119,Hub 2,13.162035138383615,80.14335924753127,45.684076894714835,3.308548024807464,V092,On-time
ORD105351,2025-01-06 01:00:00,2025-01-06 03:36:21.817960534,Hub 1,12.975715149248071,80.2127086516969,4.680816281799448,3.283862688126432,V079,On-time
ORD105352,2025-01-03 06:00:00,2025-01-03 07:05:31.953917475,Hub 1,13.14073565840216,80.1699029528271,2.986285859403829,3.8913375692477663,V061,Late
ORD105353,2025-01-02 12:00:00,,Hub 2,13.02895076430326,80.06064844122152,13.292587974413806,12.109713402065413,V094,Cancelled
ORD105354,2025-01-03 07:00:00,2025-01-03 08:21:00.468834944,Hub 3,13.012519970557774,80.1426869531931,22.03980358766895,2.407769086335896,V073,On-time
ORD105355,2025-01-05 05:00:00,2025-01-05 07:23:27.364215624,Hub 3,12.97281049792237,80.22591356613312,18.243194355448225,1.8622853603499463,V040,On-time
ORD105356,2025-01-04 20:00:00,2025-01-04 22:18:22.534954952,Hub 1,13.087370977957505,80.05380565754892,22.287425361478995,0.8711302208671055,V010,On-time
ORD105357,2025-01-04 00:00:00,2025-01-04 01:17:23.531724654,Hub 2,13.059859164605752,80.24498723386255,17.975816355790954,2.1087560733754724,V099,On-time
ORD105358,2025-01-03 10:00:00,2025-01-03 11:39:05.489856331,Hub 2,12.98113234243826,80.05930696580678,17.938865786789847,3.626962702510191,V099,Late
ORD105359,2025-01-01 01:00:00,,H1,13.116993365497645,80.2188626555165,43.33723193750076,6.373827996722189,V052,Cancelled
ORD105360,2025-01-05 07:00:00,2025-01-05 11:18:11.305615424,Hub 3,12.982770918278966,80.06829727779223,37.41908014587064,8.168047781739944,V052,On-time
ORD105361,2025-01-03 02:00:00,2025-01-03 04:42:31.824531223,Hub 3,13.054535553022294,80.30437161333035,13.2060419819627,4.650153624496661,V065,On-time
ORD105362,2025-01-02 05:00:00,2025-01-02 08:01:29.407357740,Hub 3,12.98733401853146,80.32312700177077,13.248159953862961,7.794543181538097,V096,Late
ORD105363,2025-01-01 10:00:00,2025-01-01 13:57:39.457101412,Hub 2,12.890906833087023,80.23431398173025,53.22001562987501,5.483292277340043,V088,On-time
ORD105364,2025-01-05 11:00:00,2025-01-05 13:46:57.038326741,Hub 2,12.906418031479935,80.08794831519343,24.468005597136965,3.450443415708248,V001,Late
ORD105365,2025-01-04 03:00:00,2025-01-04 05:25:04.034158359,Hub 2,13.079858605308274,80.32107139057925,19.40496672731722,6.13947670467631,V054,Late
ORD105366,2025-01-07 22:00:00,2025-01-08 03:18:56.380264196,Hub 3,13.13392818621729,80.26846705128834,75.60491613939823,4.272581549203925,V030,On-time
ORD105367,2025-01-04 17:00:00,2025-01-04 20:49:30.673897629,Hub 1,13.013962037574569,80.31372058854413,39.827893039564714,9.795059848742913,V029,On-time
ORD105368,2025-01-06 02:00:00,2025-01-06 04:36:23.389412313,Hub 2,12.963955516893996,80.1891628508738,15.958645713399843,1.909801621901731,V039,On-time
ORD105369,2025-01-06 04:00:00,2025-01-06 06:45:07.802876127,Hub 2,12.96777411847162,80.17650720716568,20.03157020774976,1.8827340731007347,V037,Late
ORD105370,2025-01-06 01:00:00,2025-01-06 04:40:12.477489182,Hub 1,13.059176553789353,80.2278497061848,42.76375536069171,8.811751978342985,V029,On-time
ORD105371,2025-01-04 21:00:00,2025-01-04 23:54:18.623795806,Hub 3,13.01369130641195,80.1866692715169,24.52534303943283,1.3998940341284796,V099,On-time
ORD105372,2025-01-05 06:00:00,2025-01-05 09:44:18.972166783,Hub 2,12.850258546933409,80.10120061108485,37.341109399779974,0.8225512568149815,V090,On-time
ORD105373,2025-01-07 17:00:00,,Hub 3,13.120015191154183,80.29759441896928,28.65392087015615,4.276684014518058,V014,Cancelled
ORD105374,2025-01-02 06:00:00,2025-01-02 08:17:11.209266229,Hub 2,12.899811278238666,80.1071366060268,14.590892882692373,7.103760692232557,V029,On-time
ORD105375,2025-01-03 03:00:00,2025-01-03 05:50:24.924129972,Hub 2,13.08618352855824,80.27392705458098,30.56154337991048,0.935304681836053,V072,On-time
ORD105376,2025-01-04 16:00:00,2025-01-04 17:08:34.371861640,Hub 1,12.970474869110712,80.31724938104425,17.346260054272605,1.2732843757186636,V075,On-time
ORD105377,2025-01-04 03:00:00,2025-01-04 06:29:30.703438870,Hub 1,13.052300905192986,80.20875964881134,16.324765627492624,7.5454662530422345,V087,On-time
ORD105378,2025-01-06 08:00:00,2025-01-06 10:46:03.428065981,Hub 1,13.149291081770361,80.12590846035732,29.473719316814087,11.456269466495812,V068,Late
ORD105379,2025-01-01 21:00:00,2025-01-01 22:58:30.541522245,Hub 1,12.90399540885945,80.05644329863215,11.775453948160536,0.8839958109373586,V017,On-time
ORD105380,2025-01-02 15:00:00,2025-01-02 17:28:02.937914475,Hub 3,13.122172322462902,80.24636819752006,7.845049849563349,4.31995568343669,V036,On-time
ORD105381,2025-01-05 04:00:00,2025-01-05 07:27:20.998155639,Hub 3,12.863407957424679,80.21599045516541,18.264330710112993,8.278365611691482,V027,On-time
ORD105382,2025-01-05 14:00:00,2025-01-05 16:27:01.202626360,Hub 3,13.172479003230796,80.25734852278711,14.704916208587566,11.898458490821916,V060,On-time
ORD105383,2025-01-06 08:00:00,2025-01-06 10:04:22.872027806,Hub 1,12.920555285938008,80.33540451149581,10.673059113641372,7.507049797344613,V052,On-time
ORD105384,2025-01-03 16:00:00,2025-01-03 18:29:32.308537088,Hub 2,13.128044793046955,80.18543880999077,12.641954634892254,4.645845838915296,V042,On-time
ORD105385,2025-01-08 01:00:00,2025-01-08 03:58:02.308989154,Hub 3,12.87352717263338,80.2517851022069,15.426206185656312,6.990685920122121,V100,On-time
ORD105386,2025-01-07 04:00:00,2025-01-07 06:40:16.647745407,Hub 1,12.964466947310047,80.09273317040513,15.527268399134272,13.594153812489267,V082,On-time
ORD105387,2025-01-04 06:00:00,2025-01-04 08:46:23.842915374,Hub 1,13.071741588338604,80.09186975843281,1.0,3.3926733758146144,V027,On-time
ORD105388,2025-01-01 21:00:00,2025-01-01 23:34:03.349754108,Hub 1,13.08058863570844,80.19800250969837,30.167634857295756,7.6345958215205885,V094,On-time
ORD105389,2025-01-07 21:00:00,2025-01-08 00:13:05.172933777,Hub 3,13.094583357661886,80.22602932359344,10.264079857031073,0.6159555547807599,V089,On-time
ORD105390,2025-01-05 02:00:00,2025-01-05 06:20:56.222491376,Hub 2,12.972800676327008,80.34537037369275,30.36014533813129,2.7983855676513416,V024,On-time
ORD105391,2025-01-01 07:00:00,2025-01-01 09:25:40.801183986,Hub 3,13.083102879760611,80.22063279722308,24.752432499197376,3.2277438605513558,V083,On-time
ORD105392,2025-01-08 06:00:00,2025-01-08 11:32:29.525443638,Hub 1,12.999975502341943,80.32519261516897,51.632665055853906,9.42178770490961,V028,On-time
ORD105393,2025-01-01 16:00:00,2025-01-01 18:14:37.436311338,Hub 1,13.048071972611359,80.28625681702209,10.562984137542788,2.260335590665114,V079,Late
ORD105394,2025-01-01 16:00:00,2025-01-01 18:45:11.380618047,Hub 1,13.041529271430608,80.31976499812275,12.554078262819354,6.276270210946986,V062,On-time
ORD105395,2025-01-04 17:00:00,2025-01-04 19:50:00.384017892,Hub 3,12.908848953156593,80.30721069491209,22.554080777330796,10.492275384486337,V022,Late
ORD105396,2025-01-06 20:00:00,2025-01-06 23:58:14.611236596,Hub 2,13.146309390883491,80.21258025453712,50.955094745126516,3.728237609770049,V048,Late
ORD105397,2025-01-07 00:00:00,2025-01-07 03:10:22.041523822,Hub 3,13.153499400788125,80.05000825897329,15.563515914218744,7.677797453634067,V074,On-time
ORD105398,2025-01-07 21:00:00,2025-01-07 23:45:24.533320402,Hub 1,12.921303876206482,80.18654686757169,9.108391684263225,1.8374435384470327,V047,Late
ORD105399,2025-01-04 08:00:00,2025-01-04 12:11:03.532832163,Hub 1,12.995786720571056,80.11583166593195,35.670861042438034,6.885529477370741,V013,On-time
ORD105400,2025-01-04 05:00:00,2025-01-04 07:42:33.330732339,Hub 1,13.012706519642087,80.26426201606606,5.776797477591136,1.6333533397818862,V049,On-time
ORD105401,2025-01-08 04:00:00,2025-01-08 07:53:04.093694311,Hub 3,13.04212270587695,80.10935471878449,35.98511202707189,7.03875310361137,V048,On-time
ORD105402,2025-01-01 05:00:00,2025-01-01 09:34:11.468474374,Hub 3,12.857795411775953,80.19191584598578,43.96085195173641,3.955663035698364,V066,On-time
ORD105403,2025-01-07 18:00:00,2025-01-07 20:33:38.977296706,Hub 3,13.115585297104891,80.05735245979258,30.786307265034683,2.672064406718201,V004,On-time
ORD105404,2025-01-05 13:00:00,,Hub 1,13.151685407598526,80.07710299025577,47.81744107849392,4.319562182310647,V046,Cancelled
ORD105405,2025-01-01 13:00:00,2025-01-01 15:30:04.897472590,Hub 3,12.899767857222962,80.16774655101793,25.570281603824586,0.6438530829813321,V044,On-time
ORD105406,2025-01-03 23:00:00,2025-01-04 01:43:39.390597152,Hub 2,13.163820133120081,80.26904093587896,22.609866054187197,1.7620578243859142,V009,On-time
ORD105407,2025-01-06 22:00:00,2025-01-07 00:06:36.767118733,Hub 2,13.1478192757436,80.25208558034143,25.382366651370248,14.262488293904754,V082,On-time
ORD105408,2025-01-03 05:00:00,2025-01-03 07:28:47.818316762,Hub 2,13.039789862498976,80.17829768462148,13.896465036296869,2.454658463809579,V037,On-time
ORD105409,2025-01-02 02:00:00,2025-01-02 04:00:58.564227078,Hub 3,12.94615609852181,80.10722090398512,25.028874740990496,7.967896674511363,V033,On-time
ORD105410,2025-01-01 12:00:00,2025-01-01 15:37:55.549032474,Hub 1,12.922621385998122,80.1417790282351,44.92086152623365,7.58553238533718,V049,On-time
ORD105411,2025-01-07 14:00:00,2025-01-07 17:18:50.388445094,Hub 1,13.02119390500183,80.19818741275033,12.940465457049244,10.65165748672002,V089,On-time
ORD105412,2025-01-07 18:00:00,2025-01-07 21:22:20.924733331,Hub 1,13.027521451138725,80.33457203817255,41.0804525121383,8.281248999868032,V087,On-time
ORD105413,2025-01-03 11:00:00,2025-01-03 13:04:58.033459009,Hub 1,13.078153920906267,80.24207358036894,18.128633049052688,2.3022999828319555,V004,Late
ORD105414,2025-01-01 05:00:00,2025-01-01 07:34:33.496764207,Hub 1,13.130573109177314,80.08826617862022,18.49437717021435,3.9535574529301645,V070,Late
ORD105415,2025-01-03 09:00:00,2025-01-03 11:39:28.776236292,Hub 3,13.177074954487713,80.29129232915668,32.69336436885057,2.8067007135669093,V097,On-time
ORD105416,2025-01-03 00:00:00,2025-01-03 04:08:13.866641224,Hub 2,13.128698312852114,80.26633475173263,55.04175775240775,3.235833675031235,V065,On-time
ORD105417,2025-01-07 06:00:00,2025-01-07 08:05:55.615921864,Hub 3,13.168165862887635,80.31654902620731,26.396747610341066,2.9857388837075227,V007,On-time
ORD105418,2025-01-07 17:00:00,,Hub 1,13.02477897479701,80.23336668662608,33.50853394167176,3.6891673961524782,V015,Cancelled
ORD105419,2025-01-02 01:00:00,2025-01-02 04:04:29.590177706,Hub 3,12.863609607871652,80.14298152915964,28.237081719359896,0.3299519622354118,V023,Late
ORD105420,2025-01-02 22:00:00,2025-01-03 01:48:43.107514812,Hub 3,12.868140563177318,80.30427276794028,19.531888733220914,2.063971595832662,V037,Late
ORD105421,2025-01-01 04:00:00,2025-01-01 06:10:35.166486216,Hub 3,12.94397063398269,80.22318755430005,11.623106209285183,2.2366061215440287,V092,On-time
ORD105422,2025-01-01 19:00:00,2025-01-01 22:21:25.633943794,Hub 1,13.064895175934234,80.2608151934577,22.77393445776689,1.8301404001913257,V084,On-time
ORD105423,2025-01-06 13:00:00,2025-01-06 16:08:10.784344041,Hub 1,12.96732845251638,80.19092818365297,12.372018468540762,3.8700703275863706,V005,Late
ORD105424,2025-01-03 10:00:00,2025-01-03 13:02:43.908235018,Hub 1,12.908150296608182,80.29134363143385,17.40748250888184,1.900682150822872,V001,On-time
ORD105425,2025-01-07 01:00:00,2025-01-07 04:31:44.809966592,Hub 3,13.147673283849324,80.23768317576885,25.650315880081635,0.8816500869325359,V043,On-time
ORD105426,2025-01-06 11:00:00,2025-01-06 12:50:39.461105407,Hub 3,13.194748170166022,80.31716592351157,23.460178959513883,0.7340464984699593,V076,On-time
ORD105427,2025-01-01 16:00:00,2025-01-01 17:52:12.118196535,Hub 2,12.855824534342942,80.15501144753435,7.733275668064385,2.658043230830639,V082,On-time
ORD105428,2025-01-01 13:00:00,2025-01-01 15:35:03.047211362,Hub 2,12.881298432336623,80.3041681056354,10.567594984132677,6.754834058743356,V021,On-time
ORD105429,2025-01-01 12:00:00,2025-01-01 13:23:50.197358518,Hub 1,13.024768564411646,80.28657240228728,16.528750020108177,2.3786126537213823,V065,Late
ORD105430,2025-01-06 14:00:00,2025-01-06 16:37:45.002782077,Hub 2,12.968183536741476,80.16095807605633,43.37009423517273,3.8319108694756596,V063,On-time
ORD105431,2025-01-06 07:00:00,2025-01-06 09:46:42.185057566,Hub 1,13.123752925037195,80.31271192423957,16.531827209574153,1.4389112623098341,V055,On-time
ORD105432,2025-01-02 19:00:00,2025-01-02 22:54:30.724284085,Hub 1,13.079005771389618,80.22786952017763,37.62256666479108,6.599340151308667,V037,On-time
ORD105433,2025-01-05 22:00:00,2025-01-06 02:16:29.558562945,Hub 3,12.873978627933878,80.16157507921532,41.64306238890492,3.60622279056384,V012,On-time
ORD105434,2025-01-06 22:00:00,2025-01-06 23:41:29.875620048,Hub 2,13.040709123805165,80.1326912351672,8.497265623793725,8.801773547748505,V013,On-time
ORD105435,2025-01-01 18:00:00,2025-01-01 21:09:30.326729810,Hub 1,12.967786390806488,80.07630281702707,6.944325580373268,15.163031450379142,V072,On-time
ORD105436,2025-01-03 14:00:00,2025-01-03 15:56:58.717501130,Hub 1,13.187789418157054,80.07774535572072,37.52747774938865,6.642425197826436,V055,Late
ORD105437,2025-01-07 18:00:00,2025-01-07 19:57:31.072103020,Hub 2,13.016347667091056,80.28527660516137,14.066318459006334,5.430086704654765,V026,Late
ORD105438,2025-01-04 08:00:00,2025-01-04 12:52:37.495790454,Hub 2,13.174682298260706,80.16564718273244,61.75853107363619,7.606448621403857,V013,Late
ORD105439,2025-01-07 18:00:00,2025-01-07 21:03:46.085273884,Hub 2,12.860561106689278,80.20698257950481,16.560842737916463,7.9046875041283,V036,Late
ORD105440,2025-01-07 02:00:00,2025-01-07 05:28:58.267502454,Hub 2,12.886146133250529,80.30043973588757,13.448827094023809,5.911050881836688,V020,On-time
ORD105441,2025-01-07 03:00:00,2025-01-07 05:34:32.948576220,Hub 2,12.985194163280518,80.24641814946892,23.08231619550722,3.3648389765629405,V023,On-time
ORD105442,2025-01-05 03:00:00,2025-01-05 05:54:29.319049951,Hub 2,13.16043484704945,80.33268697039411,47.46996880932659,4.287505361299292,V052,On-time
ORD105443,2025-01-07 18:00:00,2025-01-07 20:29:03.209671176,Hub 2,13.040611427800581,80.20697625574506,21.370410697404182,3.7857702033195726,V060,Late
ORD105444,2025-01-07 15:00:00,,Hub 1,13.138449183708778,80.08333963695928,40.33948686015265,2.7859751453595383,V054,Cancelled
ORD105445,2025-01-06 01:00:00,2025-01-06 03:30:48.370479717,Hub 3,12.949235371758201,80.15415730281957,19.9906286882266,8.489078428983799,V007,On-time
ORD105446,2025-01-08 07:00:00,2025-01-08 09:59:06.285672092,Hub 1,12.88902300604159,80.0913124091225,54.7879529673858,0.4896908214218863,V033,On-time
ORD105447,2025-01-02 19:00:00,2025-01-02 23:05:10.017073287,Hub 1,12.936113587263199,80.27426302651288,30.595681514958574,4.9561789269510435,V089,On-time
ORD105448,2025-01-05 07:00:00,2025-01-05 09:10:58.308180643,Hub 3,13.07585619389121,80.18989974331242,13.10319372816847,6.714043424856188,V013,Late
ORD105449,2025-01-07 07:00:00,2025-01-07 09:39:30.205859839,Hub 3,13.154995984725128,80.06721138857078,32.3975216838962,3.69879388483115,V057,Late
ORD105450,2025-01-03 12:00:00,2025-01-03 14:29:43.135681920,Hub 3,13.009249764864522,80.05496382863791,18.65396229458839,6.0883809213469755,V003,On-time
ORD105451,2025-01-06 04:00:00,2025-01-06 07:42:08.107212564,Hub 2,12.917765435529576,80.06664549979891,23.397578390533276,8.08503095074079,V073,On-time
ORD105452,2025-01-07 00:00:00,2025-01-07 03:56:52.173996327,Hub 2,13.07316421606915,80.25166288942454,56.69008653832521,1.5674006636011204,V048,On-time
ORD105453,2025-01-03 22:00:00,2025-01-03 23:59:15.295626628,Hub 2,12.918926889929997,80.11031539814616,15.664220573761066,4.645351475275758,V049,On-time
ORD105454,2025-01-05 10:00:00,2025-01-05 12:00:53.427157117,Hub 1,13.04960069579042,80.28330477151934,22.50315886702367,3.8063169599706668,V020,On-time
ORD105455,2025-01-03 01:00:00,2025-01-03 04:51:15.070177116,Hub 3,12.885802102940064,80.20391523037543,20.13562838242506,2.133820564592186,V013,Late
ORD105456,2025-01-03 16:00:00,2025-01-03 18:40:49.096517818,Hub 3,13.133897273849252,80.22418986441471,36.460940494338445,2.4289911252949254,V018,On-time
ORD105457,2025-01-05 02:00:00,2025-01-05 05:51:42.018014347,Hub 1,13.131808329844441,80.10089040805816,24.123538070798762,11.757380890541144,V096,On-time
ORD105458,2025-01-02 07:00:00,2025-01-02 08:59:51.279683406,Hub 2,13.039439424313878,80.31330482389316,23.709095327489848,2.1186345541089104,V049,On-time
ORD105459,2025-01-07 19:00:00,2025-01-07 21:19:27.499163170,Hub 3,12.863363912176407,80.19143849777848,11.901008952028194,4.227570491414195,V081,On-time
ORD105460,2025-01-06 20:00:00,2025-01-06 22:07:58.487497215,Hub 1,12.948064895646267,80.17367767012347,9.853591005085239,7.853573967556873,V036,On-time
ORD105461,2025-01-03 09:00:00,2025-01-03 10:37:19.364039061,Hub 2,12.898399697942418,80.28860734531676,18.6387639244858,5.014878708131017,V046,On-time
ORD105462,2025-01-06 07:00:00,2025-01-06 09:15:46.230134853,Hub 1,13.033209543323784,80.05975470479504,25.279292634901303,8.539077731459141,V098,On-time
ORD105463,2025-01-06 21:00:00,2025-01-06 22:59:53.247646096,Hub 2,12.885607005794826,80.20543274311706,21.12089475250385,1.6478181438757633,V044,Late
ORD105464,2025-01-07 20:00:00,2025-01-07 21:51:53.369253828,Hub 1,13.154404277083565,80.26606530190604,17.881178759639102,6.677234702321084,V007,On-time
ORD105465,2025-01-05 15:00:00,2025-01-05 17:34:27.111470127,Hub 2,13.14755750093203,80.28861437394605,29.553383628246397,2.0254469497860317,V018,On-time
ORD105466,2025-01-03 19:00:00,2025-01-03 22:36:25.950176640,Hub 1,12.904634326192479,80.09666667360466,18.18318244188471,10.07612913827919,V027,Late
ORD105467,2025-01-02 15:00:00,2025-01-02 17:11:54.811978918,Hub 1,13.093210812252414,80.16714348943925,22.82432215933163,3.586065390622889,V092,On-time
ORD105468,2025-01-06 23:00:00,2025-01-07 02:24:25.055129372,Hub 1,13.093776150900641,80.1462564815595,49.0141944744662,7.443809735726333,V019,Late
ORD105469,2025-01-06 11:00:00,2025-01-06 13:00:56.361957156,Hub 1,12.988864038624653,80.34763295521785,18.690829898428024,5.422824022873745,V003,On-time
ORD105470,2025-01-08 04:00:00,2025-01-08 06:40:17.597004978,Hub 3,12.903549682169606,80.27053858597542,2.18343039163803,2.8279972310995674,V031,On-time
ORD105471,2025-01-04 17:00:00,2025-01-04 20:09:38.486433448,Hub 3,12.896237702789891,80.17765222843013,37.510471478014566,10.432614394190571,V075,Late
ORD105472,2025-01-02 03:00:00,2025-01-02 05:45:23.853935066,Hub 3,13.10881658301948,80.1144928454659,8.96111634435816,5.969571490934346,V011,On-time
ORD105473,2025-01-04 23:00:00,2025-01-05 02:32:51.796193560,Hub 3,12.927062094849976,80.10217214900885,39.30839105294022,4.446278214082056,V073,On-time
ORD105474,2025-01-02 06:00:00,2025-01-02 09:02:09.006709711,Hub 1,13.061208815245724,80.34845172624028,9.652952629372695,3.3400121516475876,V055,On-time
ORD105475,2025-01-01 02:00:00,2025-01-01 06:09:00.537756019,Hub 3,13.153058565788402,80.22499299293732,52.57531198133677,3.4203196371769837,V029,On-time
ORD105476,2025-01-06 15:00:00,,Hub 3,13.057584803370121,80.26731542547128,19.88256525203313,7.7506873314407425,V067,Cancelled
ORD105477,2025-01-01 23:00:00,2025-01-02 01:03:16.347716474,Hub 1,13.19088681938442,80.097179023542,3.591066597099956,2.787286499016859,V065,On-time
ORD105478,2025-01-01 14:00:00,2025-01-01 17:57:50.712174871,Hub 3,13.075925662490075,80.2745995619874,41.92373713555344,7.41412102458816,V075,On-time
ORD105479,2025-01-08 02:00:00,2025-01-08 06:02:34.806437271,Hub 3,12.960111089700922,80.12180812422498,48.908581752211646,4.451533287768184,V041,On-time
ORD105480,2025-01-07 14:00:00,2025-01-07 15:59:11.699854342,Hub 2,13.148363566118098,80.2785526531254,5.638687925850032,2.4734681279734945,V049,On-time
ORD105481,2025-01-02 20:00:00,2025-01-02 22:38:00.709164373,Hub 3,12.958819329944532,80.3242644605591,33.92974722504551,4.132032988063416,V098,On-time
ORD105482,2025-01-01 07:00:00,2025-01-01 10:30:54.092752509,Hub 2,13.19004963283267,80.16633384344006,43.71039538530509,4.1172741558711,V045,On-time
ORD105483,2025-01-03 22:00:00,2025-01-04 01:58:08.937571710,Hub 3,13.017206180771273,80.32101541882486,46.80585158086908,14.954717345440276,V066,On-time
ORD105484,2025-01-05 11:00:00,2025-01-05 13:38:39.338472836,Hub 1,13.183636473891799,80.18926988891195,6.641799603534263,0.83494804076457,V075,On-time
ORD105485,2025-01-05 18:00:00,2025-01-05 21:34:59.443949683,Hub 3,12.914259382992515,80.29264867442546,31.256071220711682,4.37362073093485,V004,On-time
ORD105486,2025-01-05 06:00:00,2025-01-05 08:35:13.060831066,Hub 1,12.853989476830359,80.18631927260431,22.448814326244936,2.378038713501157,V081,On-time
ORD105487,2025-01-06 04:00:00,2025-01-06 06:42:45.720452768,Hub 3,12.918645953585528,80.09313721714838,20.141965603481495,3.115388251903381,V089,On-time
ORD105488,2025-01-03 08:00:00,2025-01-03 10:59:39.983084977,Hub 3,12.884428928830403,80.25059363306386,40.93901128920138,1.9245923518270318,V014,On-time
ORD105489,2025-01-02 05:00:00,2025-01-02 07:37:41.487299904,Hub 1,13.106884607841135,80.14773317697252,19.885720558966856,4.295541393731578,V078,On-time
ORD105490,2025-01-07 01:00:00,2025-01-07 03:53:29.206070984,Hub 1,12.942590979312113,80.07271052576742,53.2378455622231,5.19536749063788,V071,On-time
