order_id,vehicle_id,traffic_index
ORD103612,V073,0.6996758312558197
ORD103613,V077,0.7576528612257408
ORD103614,V018,0.8799916169305277
ORD103615,V021,0.6307038436718037
ORD103616,V038,0.7414892463358341
ORD103617,V079,0.7883832502661829
ORD103618,V098,0.7296086784205501
ORD103619,V093,0.6506330224302913
ORD103620,V035,0.8387306404738224
ORD103621,V010,0.4781392176263221
ORD103622,V071,0.5670999387298954
ORD103623,V036,0.6037347469322063
ORD103624,V079,0.3493037593117154
ORD103625,V052,0.4478767765428737
ORD103626,V041,0.6140846599143366
ORD103627,V027,0.38926338568242413
ORD103628,V090,0.45146347016462196
ORD103629,V057,0.417774487242577
ORD103630,V003,0.5359958531366947
ORD103631,V067,0.49934551782319164
ORD103632,V091,0.4621009035330947
ORD103633,V006,0.8334631912987851
ORD103634,V066,0.4821013592191732
ORD103635,V010,0.7562464060969398
ORD103636,V091,0.8095052824880143
ORD103637,V048,0.7342485383959677
ORD103638,V003,0.21229355027909705
ORD103639,V074,0.4165057232912911
ORD103640,V006,0.5617217296593259
ORD103641,V084,0.6139937847966975
ORD103642,V042,0.6343805304017146
ORD103643,V072,0.3946279881919463
ORD103644,V066,0.8404772312789449
ORD103645,V079,0.6961369195353017
ORD103646,V042,0.5184190464797169
ORD103647,V038,0.8113073397224928
ORD103648,V067,0.6054052746359023
ORD103649,V004,0.45128305086261383
ORD103650,V099,0.6407702738389248
ORD103651,V039,0.4249695306569283
ORD103652,V082,0.6390940108499149
ORD103653,V037,0.5972576701135417
ORD103654,V079,0.1997731226888689
ORD103655,V030,0.3400436580496605
ORD103656,V072,0.7226455039195374
ORD103657,V060,0.7358678802131504
ORD103658,V052,0.6579942159505734
ORD103659,V045,0.8383433829426572
ORD103660,V085,0.7671645149664256
ORD103661,V047,0.6917604123848091
ORD103662,V064,0.5595919485851911
ORD103663,V060,0.26008277662924656
ORD103664,V020,0.8237311816101406
ORD103665,V038,0.6513158775712694
ORD103666,V069,0.3448662363932587
ORD103667,V057,0.7305775287142526
ORD103668,V046,0.6338864329653399
ORD103669,V011,0.54426075863398
ORD103670,V086,0.7082304060329133
ORD103671,V091,0.22891368470740847
ORD103672,V085,0.5801598754672413
ORD103673,V021,0.4994903876768088
ORD103674,V026,0.5464219335336576
ORD103675,V051,0.4875184596896469
ORD103676,V068,0.49815532580061644
ORD103677,V081,0.7340455745455935
ORD103678,V092,0.42348321892411056
ORD103679,V074,0.48386565485201444
ORD103680,V054,0.7750413210176429
ORD103681,V040,0.5788219746394686
ORD103682,V037,0.3323422588714856
ORD103683,V059,0.4705493211481763
ORD103684,V058,0.8425229860766149
ORD103685,V083,0.26388714251049494
ORD103686,V047,0.3840033818403881
ORD103687,V007,0.5125807974974997
ORD103688,V024,0.7470030838990215
ORD103689,V043,0.3291807596062935
ORD103690,V084,0.5450559444322555
ORD103691,V074,0.6536568672269578
ORD103692,V059,0.6640156451995218
ORD103693,V046,0.7311185108274687
ORD103694,V057,0.749000138002676
ORD103695,V051,0.11749361012346338
ORD103696,V073,0.5998770728396147
ORD103697,V057,0.45401015395724803
ORD103698,V011,0.4518156062800602
ORD103699,V003,0.6227470708726306
ORD103700,V036,0.8467619692535059
ORD103701,V095,0.24648866485918444
ORD103702,V048,0.8430667389667137
ORD103703,V091,0.3949311486139893
ORD103704,V074,0.5965113033270698
ORD103705,V028,0.8205537211905549
ORD103706,V072,0.4713584016349184
ORD103707,V046,0.7873785844712264
ORD103708,V044,0.36561375178094324
ORD103709,V041,0.4771525212151653
ORD103710,V077,0.5528205488854909
ORD103711,V068,0.22902923553974264
ORD103712,V049,0.6870537288351722
ORD103713,V082,0.6278480463426311
ORD103714,V036,0.658551470685532
ORD103715,V053,0.20715449712225176
ORD103716,V011,0.8152385598033383
ORD103717,V023,0.2015135501741549
ORD103718,V020,0.636797867957344
ORD103719,V013,0.8120122792914599
ORD103720,V056,0.7508453601788317
ORD103721,V006,0.5332149206929773
ORD103722,V007,0.6937815726952765
ORD103723,V061,0.6005247815673733
ORD103724,V068,0.4972753101175578
ORD103725,V059,0.26970100314674533
ORD103726,V036,0.4437373418665341
ORD103727,V056,0.7171063890118653
ORD103728,V017,0.5774517205771138
ORD103729,V013,0.638602073942206
ORD103730,V039,0.3216674807322868
ORD103731,V041,0.2924827799700974
ORD103732,V028,0.6948601798041385
ORD103733,V060,0.5110813099042064
ORD103734,V075,0.22019807685191845
ORD103735,V004,0.5099174409356041
ORD103736,V055,0.9143647002925108
ORD103737,V037,0.8181760276615165
ORD103738,V042,0.6101549585518609
ORD103739,V094,0.44618582565295745
ORD103740,V013,0.607118441417404
ORD103741,V060,0.6742507964619786
ORD103742,V007,0.38959654362356044
ORD103743,V082,0.2799364001647016
ORD103744,V001,0.2893583939283043
ORD103745,V058,0.48196994423609574
ORD103746,V014,0.30856356582116046
ORD103747,V048,0.4564837767520195
ORD103748,V049,0.3340831156077627
ORD103749,V030,0.8399441293559602
ORD103750,V002,0.44919009447066605
ORD103751,V001,0.5070916326255936
ORD103752,V076,0.818573398182851
ORD103753,V089,0.8576303034816076
ORD103754,V066,0.6339754743654149
ORD103755,V039,0.5842639242106346
ORD103756,V055,0.4821191872993891
ORD103757,V067,0.7274035046380293
ORD103758,V007,0.5625402989060075
ORD103759,V083,0.7260594316424769
ORD103760,V034,0.6766617980318789
ORD103761,V048,0.6130174248632142
ORD103762,V020,0.5416166447810016
ORD103763,V006,0.2927988467980075
ORD103764,V095,0.731315482026811
ORD103765,V064,0.420976941085089
ORD103766,V032,0.74413572037056
ORD103767,V069,0.36118646907993446
ORD103768,V093,0.4024797271535646
ORD103769,V040,0.4409042929906929
ORD103770,V028,0.26210082043491595
ORD103771,V034,0.6514557150563776
ORD103772,V049,0.5611252060576958
ORD103773,V074,0.46990994510100925
ORD103774,V001,0.2389784499484384
ORD103775,V094,0.45846281354892543
ORD103776,V030,0.5297675826757634
ORD103777,V027,0.6401331778341995
ORD103778,V085,0.8812854695113149
ORD103779,V087,0.6891939414430683
ORD103780,V079,0.5024782161880292
ORD103781,V044,0.6300649685933293
ORD103782,V063,0.5839603213316914
ORD103783,V075,0.620429282710557
ORD103784,V082,0.5020159521432509
ORD103785,V008,0.5099887817235544
ORD103786,V013,0.606366893362582
ORD103787,V084,0.8351630063892383
ORD103788,V099,0.6146775451048204
ORD103789,V098,0.6777533681751626
ORD103790,V012,0.7234476062759673
ORD103791,V099,0.43914064911872147
ORD103792,V024,0.44619445890858583
ORD103793,V090,0.9006619111300691
ORD103794,V093,0.7287162098744211
ORD103795,V054,0.6500933140509406
ORD103796,V075,0.46496770186984804
ORD103797,V048,0.6376512860494298
ORD103798,V046,0.42231791412856645
ORD103799,V048,0.7260160203398149
ORD103800,V036,0.8248449956746533
ORD103801,V035,0.39928606903498004
ORD103802,V083,0.7191655059578127
ORD103803,V042,0.5458003839458802
ORD103804,V086,0.62822064308013
ORD103805,V086,0.5405794426750017
ORD103806,V099,0.6767979433833224
ORD103807,V067,0.6304844441205364
ORD103808,V040,0.5267501125740314
ORD103809,V046,0.47178857659600604
ORD103810,V009,0.8857393389921709
ORD103811,V016,0.4935285322484484
ORD103812,V074,0.7327781698371805
ORD103813,V087,0.4236979099558389
ORD103814,V002,0.6616082827204642
ORD103815,V006,0.6660987522377998
ORD103816,V074,0.6014517957414309
ORD103817,V009,0.780633775408525
ORD103818,V026,0.6702468968923231
ORD103819,V050,0.7426106635726215
ORD103820,V027,0.6556134122571662
ORD103821,V021,
ORD103822,V011,0.5089854191339925
ORD103823,V094,0.7916005691670288
ORD103824,V035,0.44616288807886345
ORD103825,V038,0.46661003600698686
ORD103826,V022,0.5573882043667401
ORD103827,V080,0.8904267001703746
ORD103828,V065,0.8662241760307451
ORD103829,V071,0.9034523887693753
ORD103830,V087,0.5332011780451408
ORD103831,V035,0.5452730510059839
ORD103832,V060,0.30095375426160004
ORD103833,V035,0.1354460451655255
ORD103834,V035,0.5482746831302318
ORD103835,V011,0.31920367436970737
ORD103836,V006,0.5794641384244484
ORD103837,V049,0.7517268982183494
ORD103838,V070,0.42697954280271844
ORD103839,V029,0.7344833457558063
ORD103840,V068,0.3457864425295497
ORD103841,V002,0.8782700166366625
ORD103842,V081,0.8183773702610663
ORD103843,V074,0.8966147043090363
ORD103844,V051,0.230538440093262
ORD103845,V083,0.5719387867454686
ORD103846,V021,0.6473691737899202
ORD103847,V010,0.45666075189330263
ORD103848,V042,0.3832681336287977
ORD103849,V066,0.5926605801517042
ORD103850,V038,0.6016669510989986
ORD103851,V001,0.5607554177335003
ORD103852,V089,0.55724240413132
ORD103853,V007,0.7950953140251964
ORD103854,V066,0.5567514090196161
ORD103855,V049,0.7746277662890558
ORD103856,V005,0.38820047048214695
ORD103857,V098,0.5793372867585995
ORD103858,V002,0.7830629770956846
ORD103859,V053,0.6899006574314344
ORD103860,V010,0.5634400172334947
ORD103861,V013,0.4496399822854353
ORD103862,V054,0.36434516709626474
ORD103863,V062,0.6264352410267829
ORD103864,V091,0.8070739193908788
ORD103865,V026,0.40318551413079934
ORD103866,V099,0.7701213403262629
ORD103867,V048,0.49241801676897673
ORD103868,V068,0.7765389166513442
ORD103869,V048,0.35377193528015355
ORD103870,V051,0.7312147355256413
ORD103871,V019,0.7476304008194729
ORD103872,V023,0.33324692062211436
ORD103873,V001,0.7055804279618698
ORD103874,V099,0.7642775471852499
ORD103875,V036,0.6762381321160298
ORD103876,V005,0.6632215509059215
ORD103877,V083,0.5047755836462399
ORD103878,V090,0.24510507242655144
ORD103879,V008,0.4845637263451128
ORD103880,V089,0.2753547837819382
ORD103881,V030,0.5423617910262076
ORD103882,V048,0.6107575150057422
ORD103883,V020,0.6730202318696886
ORD103884,V033,0.5561686036887846
ORD103885,V096,0.5238560614620342
ORD103886,V070,0.5452309200571466
ORD103887,V095,0.7813270556298654
ORD103888,V081,0.6576489462274097
ORD103889,V059,0.32173453369188254
ORD103890,V054,0.4400975502303092
ORD103891,V097,0.6524023032129481
ORD103892,V071,0.7678414161747606
ORD103893,V019,0.7069372146549877
ORD103894,V091,0.6969829242931989
ORD103895,V034,0.7610999159192594
ORD103896,V008,0.6514286701710044
ORD103897,V097,0.869951132202571
ORD103898,V018,0.680875814602143
ORD103899,V093,0.6921433328069515
ORD103900,V012,0.30457736981600436
ORD103901,V008,0.26202161795572443
ORD103902,V030,0.8168042272099318
ORD103903,V026,0.5309905029260773
ORD103904,V032,0.6340496325603834
ORD103905,V029,0.46228124513408064
ORD103906,V082,0.49341329224648345
ORD103907,V037,0.6037447951418643
ORD103908,V043,0.3851633079025664
ORD103909,V023,0.5796062938968268
ORD103910,V083,0.3354475764395844
ORD103911,V091,0.8353547173762136
ORD103912,V025,0.18246214099262928
ORD103913,V021,0.31116638808885216
ORD103914,V029,0.6562483968775586
ORD103915,V038,
ORD103916,V052,0.4454063327861373
ORD103917,V003,0.7850607609088855
ORD103918,V050,0.3526934306509462
ORD103919,V080,0.3193928046976625
ORD103920,V028,0.47752778258516365
ORD103921,V054,0.347905352902997
ORD103922,V019,0.7136326898465889
ORD103923,V003,0.860491893173147
ORD103924,V016,0.4502688400634525
ORD103925,V075,0.8091737534320936
ORD103926,V066,0.6787720380797218
ORD103927,V006,0.6425830264580805
ORD103928,V022,0.7212670760596991
ORD103929,V064,0.5581495283394546
ORD103930,V086,0.5882578560750648
ORD103931,V052,0.6114698689206982
ORD103932,V089,0.37731121085988173
ORD103933,V088,0.6135669300545161
ORD103934,V028,0.7374637173750296
ORD103935,V018,0.7267769520431685
ORD103936,V064,0.32116689263511083
ORD103937,V084,0.5297896349661211
ORD103938,V065,0.42819957977359846
ORD103939,V034,0.5236600474756239
ORD103940,V029,0.4133215297497632
ORD103941,V038,0.5148330054232405
ORD103942,V055,0.5601426455715277
ORD103943,V065,0.33569981592734394
ORD103944,V061,0.8452328696781614
ORD103945,V030,0.6497874720525061
ORD103946,V033,0.3134113561207247
ORD103947,V021,0.7302481298602603
ORD103948,V075,0.3901254522123774
ORD103949,V051,0.6314210944404571
ORD103950,V025,0.42186813768624243
ORD103951,V071,0.6006657009150161
ORD103952,V025,0.4659726155165076
ORD103953,V076,0.4418709890906961
ORD103954,V005,0.5810494413732642
ORD103955,V080,0.2584192613256768
ORD103956,V040,0.5853091766544634
ORD103957,V070,0.43964019155713197
ORD103958,V011,0.393852646681774
ORD103959,V041,0.5102003432803348
ORD103960,V031,0.6002101088988886
ORD103961,V083,0.702938950020897
ORD103962,V018,0.8487009216835105
ORD103963,V082,0.4592140253145758
ORD103964,V034,0.6337071973377599
ORD103965,V034,0.5387498015350408
ORD103966,V025,0.3626937955461432
ORD103967,V100,0.8660157395785546
ORD103968,V024,0.75541773323279
ORD103969,V006,0.4404227628354085
ORD103970,V006,0.7487913666958033
ORD103971,V085,0.7034994916318228
ORD103972,V045,0.559501985402775
ORD103973,V062,0.5863230707963
ORD103974,V049,0.5318780832398283
ORD103975,V007,0.5684285014791659
ORD103976,V039,0.23532802367157413
ORD103977,V014,0.5690407776758829
ORD103978,V023,0.3291182974698401
ORD103979,V087,0.5361831028317945
ORD103980,V029,
ORD103981,V039,0.5731758482400225
ORD103982,V098,0.6625732181172654
ORD103983,V032,0.6169214078848393
ORD103984,V062,0.721407026920912
ORD103985,V090,0.7019576339283314
ORD103986,V058,0.697664251712993
ORD103987,V022,0.6302677546930647
ORD103988,V027,0.6824833693936224
ORD103989,V002,0.27428423797312423
ORD103990,V044,0.5240798705533187
ORD103991,V033,0.8541973870105452
ORD103992,V015,0.49504409218771706
ORD103993,V020,0.7372608652292653
ORD103994,V014,0.281930412187316
ORD103995,V032,0.8414461642059157
ORD103996,V094,0.7677604900276944
ORD103997,V002,0.806184077570453
ORD103998,V095,0.44134594821719647
ORD103999,V099,0.6654305247822335
ORD104000,V054,0.3642233228110935
ORD104001,V045,0.4550841121668558
ORD104002,V045,0.7555943781994088
ORD104003,V043,0.37515052712998703
ORD104004,V092,0.28893324061332304
ORD104005,V026,0.6776060977587027
ORD104006,V064,0.790627515611149
ORD104007,V040,0.41048985557544454
ORD104008,V063,0.6624339400854148
ORD104009,V051,0.34009033280488377
ORD104010,V094,0.5562621514884575
ORD104011,V011,0.7031579735491715
ORD104012,V031,0.7822198831514822
ORD104013,V047,0.3484572379155609
ORD104014,V049,0.7664149352572922
ORD104015,V021,0.43092877978781763
ORD104016,V018,0.7624940996019073
ORD104017,V005,0.5800213657339842
ORD104018,V082,0.754984381801383
ORD104019,V029,0.7743187851334655
ORD104020,V066,0.6561773945644782
ORD104021,V036,0.5167927449571845
ORD104022,V012,0.48993690942732315
ORD104023,V007,0.7099733023548149
ORD104024,V002,0.28212280735989975
ORD104025,V046,0.612096885004186
ORD104026,V011,0.20019957198710836
ORD104027,V030,0.6476129224448748
ORD104028,V038,0.41893724389994086
ORD104029,V022,0.5669175163684744
ORD104030,V070,0.4352822515116828
ORD104031,V022,0.5679010994132576
ORD104032,V047,0.8161053008363831
ORD104033,V070,0.6886786572936274
ORD104034,V020,0.2591738682331571
ORD104035,V046,0.7244305468858857
ORD104036,V058,0.5506815984816159
ORD104037,V083,0.651906569654779
ORD104038,V089,0.5770691854127898
ORD104039,V029,0.5296680762168525
ORD104040,V013,0.7768083865104161
ORD104041,V040,0.6312172441634114
ORD104042,V092,0.6739930375298122
ORD104043,V033,0.6175086813113866
ORD104044,V063,0.6342524711045624
ORD104045,V071,0.4748352748404375
ORD104046,V055,0.6176320669150384
ORD104047,V042,0.5110074067217761
ORD104048,V098,0.393795410740615
ORD104049,V005,
ORD104050,V040,0.40228241866067943
ORD104051,V002,0.7763008503260653
ORD104052,V038,0.7238792638925861
ORD104053,V057,0.8293567923601511
ORD104054,V053,0.8748425558713652
ORD104055,V057,0.6791609783880619
ORD104056,V097,0.47761188506518654
ORD104057,V093,0.6582239253123986
ORD104058,V047,0.18540095923274272
ORD104059,V006,0.5654157219899767
ORD104060,V007,0.8396619446850581
ORD104061,V096,0.7471954305372964
ORD104062,V068,0.5494775587959772
ORD104063,V049,0.4179621689802711
ORD104064,V044,0.32228094184439876
ORD104065,V022,0.7035719787832517
ORD104066,V009,0.5065830022807638
ORD104067,V003,0.6791164587636205
ORD104068,V015,0.6140460403542798
ORD104069,V004,0.45586921145875053
ORD104070,V096,0.7723474508578947
ORD104071,V043,0.4661767267238301
ORD104072,V005,
ORD104073,V017,0.3720656649571365
ORD104074,V079,0.786125090918928
ORD104075,V059,0.6563293737674044
ORD104076,V038,0.28305654199201785
ORD104077,V017,0.331462605761733
ORD104078,V039,0.5913476787011835
ORD104079,V018,0.3822875439504506
ORD104080,V098,0.5277217847916433
ORD104081,V072,0.4033006895046398
ORD104082,V086,0.8344912203630706
ORD104083,V092,0.4930559714643628
ORD104084,V008,0.6407445669312133
ORD104085,V096,0.7003082782100963
ORD104086,V042,0.582822081871224
ORD104087,V028,0.7391991861347115
ORD104088,V025,
ORD104089,V035,0.348815855827458
ORD104090,V044,0.6747411301918658
ORD104091,V061,0.5193200237360501
ORD104092,V006,0.5993673523441264
ORD104093,V003,0.7517335235735239
ORD104094,V094,0.3542904972941019
ORD104095,V078,0.7647735150909748
ORD104096,V026,0.6907781343040511
ORD104097,V048,0.5327343973374751
ORD104098,V086,0.5716166221308641
ORD104099,V098,0.7270612243746598
ORD104100,V083,0.6723105592219508
ORD104101,V074,0.9508112491862843
ORD104102,V003,0.7479246183384842
ORD104103,V018,0.35913124070850255
ORD104104,V077,0.40534329858900053
ORD104105,V034,0.59039197489091
ORD104106,V059,0.5112776606568156
ORD104107,V048,0.6085747705611231
ORD104108,V042,0.509372666827694
ORD104109,V057,0.6249057675242825
ORD104110,V049,0.32102597940235345
ORD104111,V055,0.2226657057962221
ORD104112,V073,0.5770646724136143
ORD104113,V022,0.5832021293712486
ORD104114,V097,0.6224869781432542
ORD104115,V042,0.6501395836770983
ORD104116,V019,0.7083890078317766
ORD104117,V047,0.6545378315370187
ORD104118,V054,0.7702919019651937
ORD104119,V003,0.8224847636406596
ORD104120,V012,0.46119272867322497
ORD104121,V062,0.13870739435615975
ORD104122,V068,0.7245899359242521
ORD104123,V015,0.5906188997423686
ORD104124,V069,0.7331763703341364
ORD104125,V053,0.89746857591997
ORD104126,V068,0.5087144335698695
ORD104127,V016,0.21272750006880448
ORD104128,V053,0.19634949562974136
ORD104129,V034,0.5672417873799858
ORD104130,V001,0.586587825349931
ORD104131,V086,0.3701285178980179
ORD104132,V064,0.757095953155723
ORD104133,V025,0.8189991842596187
ORD104134,V056,0.6941414440386025
ORD104135,V005,0.5577315201330774
ORD104136,V029,0.4117178303481143
ORD104137,V077,0.5093869919097858
ORD104138,V061,0.603854858727311
ORD104139,V035,0.5451898037796619
ORD104140,V003,0.6634500446148287
ORD104141,V011,0.5402633907052665
ORD104142,V009,0.5681172645091349
ORD104143,V039,0.6217331977105292
ORD104144,V080,0.3581494724938234
ORD104145,V080,0.7026052633462923
ORD104146,V053,0.7691686826671604
ORD104147,V080,0.6911588083812388
ORD104148,V028,0.5015688506251003
ORD104149,V036,0.7815399298353355
ORD104150,V030,0.2972455516999976
ORD104151,V093,0.3625821705201756
ORD104152,V046,0.7028487406316453
ORD104153,V040,0.7315522720249517
ORD104154,V019,0.8511189333307775
ORD104155,V071,0.2706367130466088
ORD104156,V051,0.40409483771829824
ORD104157,V035,0.8520872038688035
ORD104158,V008,0.32734075121257117
ORD104159,V037,0.7151771489955369
ORD104160,V042,0.7289935116301419
ORD104161,V057,0.4497821262984069
ORD104162,V097,0.4917151450973146
ORD104163,V081,0.6510549910072256
ORD104164,V082,0.6472363966920073
ORD104165,V022,0.4966067505765794
ORD104166,V099,0.4783951400692583
ORD104167,V049,0.5106530243835671
ORD104168,V013,0.6167181717167766
ORD104169,V068,0.5605729727592368
ORD104170,V011,0.7494074528906921
ORD104171,V045,0.37906030288002135
ORD104172,V053,0.71361809514506
ORD104173,V092,0.19804546935167372
ORD104174,V067,0.5807477789450559
ORD104175,V018,0.7436450441243962
ORD104176,V036,0.5046371029475502
ORD104177,V067,0.29258580491516006
ORD104178,V017,0.6309049582150865
ORD104179,V056,0.525417303420847
ORD104180,V035,0.5002867259187919
ORD104181,V053,0.5789877671580487
ORD104182,V071,0.763203288597486
ORD104183,V063,0.7660065703095841
ORD104184,V092,0.4667807208715343
ORD104185,V004,0.6834197154501592
ORD104186,V097,0.8782715038234027
ORD104187,V062,0.7101285577512054
ORD104188,V009,0.6918621325945415
ORD104189,V091,0.46343208917321316
ORD104190,V088,0.43474787126423825
ORD104191,V014,0.583901782602701
ORD104192,V077,0.816593076709848
ORD104193,V020,0.5544531993104536
ORD104194,V072,0.5743793351929729
ORD104195,V074,0.46544502328936804
ORD104196,V069,0.6144503736149305
ORD104197,V055,0.5118633380623303
ORD104198,V007,0.8455094635859814
ORD104199,V020,0.5229155273472809
ORD104200,V043,0.30680143659672776
ORD104201,V094,0.3128164444292041
ORD104202,V027,0.653633141601508
ORD104203,V023,0.6853289915716744
ORD104204,V086,0.7654470708762581
ORD104205,V063,0.5611577392346544
ORD104206,V087,0.7732142380851365
ORD104207,V056,0.4051368761019811
ORD104208,V087,0.7511920118527466
ORD104209,V001,0.189883516719022
ORD104210,V008,0.8696411764855115
ORD104211,V004,0.4531861110347555
ORD104212,V095,0.6103790559256226
ORD104213,V100,0.5024426259903039
ORD104214,V086,0.3030545484397081
ORD104215,V073,0.7639602355872539
ORD104216,V073,0.3383809950503164
ORD104217,V051,0.8323223304469175
ORD104218,V050,0.7854885404013882
ORD104219,V015,0.6654671467710156
ORD104220,V099,0.20839413393666054
ORD104221,V071,0.7070650215236564
ORD104222,V008,
ORD104223,V031,0.3158093539790502
ORD104224,V073,0.3679899141079092
ORD104225,V014,0.3604695696640924
ORD104226,V018,0.8451499969917293
ORD104227,V006,0.6017329260566782
ORD104228,V054,0.31553113557273194
ORD104229,V099,0.8227086236147525
ORD104230,V043,0.40841383763731626
ORD104231,V072,0.3933596399688516
ORD104232,V080,0.6595481685616402
ORD104233,V061,0.41431568212617254
ORD104234,V096,0.6849233219674036
ORD104235,V072,0.7968721333647886
ORD104236,V041,0.6573413160275553
ORD104237,V100,0.8980253027782614
ORD104238,V094,0.5627116979604473
ORD104239,V093,0.4964868548284239
ORD104240,V020,0.37279585234963136
ORD104241,V071,0.6144965595491031
ORD104242,V010,0.8001065969174246
ORD104243,V080,0.8658512660698044
ORD104244,V052,0.8466322653802788
ORD104245,V055,0.49330460899991496
ORD104246,V065,0.37533951986979525
ORD104247,V097,0.7384458390766713
ORD104248,V071,0.47324108834959977
ORD104249,V093,0.7203199131576367
ORD104250,V077,0.6923883331641412
ORD104251,V040,0.7775989255683119
ORD104252,V067,0.4972762412426091
ORD104253,V020,0.5635801571915163
ORD104254,V015,0.3654795194293003
ORD104255,V035,0.8629457453687619
ORD104256,V028,0.61733924823635
ORD104257,V083,0.4075036648147741
ORD104258,V038,0.539580556810008
ORD104259,V067,0.8134421218090062
ORD104260,V007,0.7685382272505609
ORD104261,V032,0.7546587176660611
ORD104262,V043,0.7946369164445306
ORD104263,V060,0.6740071944601909
ORD104264,V013,0.604580686750853
ORD104265,V007,0.5701112614381706
ORD104266,V091,0.24935234712612173
ORD104267,V030,0.39558987338729473
ORD104268,V036,0.7332036089085899
ORD104269,V048,0.21885199919334106
ORD104270,V092,0.7506536395922234
ORD104271,V030,0.5351009395418953
ORD104272,V016,0.7307262800884938
ORD104273,V050,0.2914369561929154
ORD104274,V076,
ORD104275,V038,0.6521050422327047
ORD104276,V040,0.73473016650033
ORD104277,V072,0.7366560360875261
ORD104278,V083,0.7991166655554133
ORD104279,V040,0.325291005257773
ORD104280,V067,0.7019507498827964
ORD104281,V061,0.3666399396439858
ORD104282,V036,0.613321081197864
ORD104283,V065,0.5870866836737725
ORD104284,V078,0.4495108028820398
ORD104285,V086,0.5180239359446777
ORD104286,V093,0.37812457937524446
ORD104287,V026,0.5103432006101702
ORD104288,V071,0.4149598218588559
ORD104289,V030,0.665182001087136
ORD104290,V012,0.36720866538468216
ORD104291,V026,0.6131717892859839
ORD104292,V029,0.8220692626594263
ORD104293,V034,0.48292464089803067
ORD104294,V037,0.8525813375360339
ORD104295,V066,0.3350155614437375
ORD104296,V036,0.3574633056797846
ORD104297,V005,0.6925114903079019
ORD104298,V039,
ORD104299,V016,0.2657672732057384
ORD104300,V084,0.46409992836126024
ORD104301,V022,0.47859584403870664
ORD104302,V002,0.6068334572595999
ORD104303,V028,0.5060211450640283
ORD104304,V096,0.8097831752155041
ORD104305,V085,0.6020279611229316
ORD104306,V040,0.853031013816309
ORD104307,V075,0.2087508990310418
ORD104308,V026,0.7353065901696921
ORD104309,V091,0.664315286102445
ORD104310,V097,0.716021268309624
ORD104311,V018,0.47125072855159783
ORD104312,V042,0.39186972214357935
ORD104313,V072,0.6849841703002401
ORD104314,V080,0.7858709602018279
ORD104315,V074,0.5166245112015206
ORD104316,V038,0.3783069822184349
ORD104317,V088,0.7835957861100338
ORD104318,V082,0.47057615679477327
ORD104319,V021,0.7300103671331876
ORD104320,V030,0.8417420079031107
ORD104321,V057,0.3997580053333464
ORD104322,V079,0.8342268293415875
ORD104323,V039,0.7370730258878672
ORD104324,V044,0.5508835979375963
ORD104325,V003,0.3377999465759081
ORD104326,V058,0.39575522857110174
ORD104327,V037,0.297260319925081
ORD104328,V041,0.9071654629899669
ORD104329,V022,0.5819615681953996
ORD104330,V020,0.5409622129820191
ORD104331,V020,0.4810879908951886
ORD104332,V073,0.5728026791214099
ORD104333,V055,
ORD104334,V045,0.6311331727340321
ORD104335,V090,0.6342799300994393
ORD104336,V041,0.7166466431695239
ORD104337,V001,0.7270676473621838
ORD104338,V084,0.7287653681582186
ORD104339,V008,0.6734044432958021
ORD104340,V080,0.35405435985147604
ORD104341,V094,0.6869177558948943
ORD104342,V065,0.8256713461290359
ORD104343,V079,0.6165286740583533
ORD104344,V041,0.8459106054631901
ORD104345,V053,0.32954663689934033
ORD104346,V072,0.6171664662698718
ORD104347,V087,0.7727621550939121
ORD104348,V065,0.6038095840480556
ORD104349,V049,0.5576953653499246
ORD104350,V064,0.6522384933100575
ORD104351,V060,0.6275137392727904
ORD104352,V004,0.41246094816780415
ORD104353,V004,0.42813148436336185
ORD104354,V049,0.3919618359695777
ORD104355,V049,0.8111677045373141
ORD104356,V052,0.8141568584709323
ORD104357,V056,0.5123395607399752
ORD104358,V024,0.7169903991815924
ORD104359,V014,0.3216867905262452
ORD104360,V080,0.0775126943014452
ORD104361,V006,0.48964033285664094
ORD104362,V043,0.6286539702183052
ORD104363,V078,0.20962367822692235
ORD104364,V100,0.6271423440232671
ORD104365,V100,0.43733785323495994
ORD104366,V008,0.3466009793292453
ORD104367,V064,0.7026934923018985
ORD104368,V052,0.43668618820561306
ORD104369,V087,0.7468146583026218
ORD104370,V014,0.6099783509488174
ORD104371,V022,0.5560268704346394
ORD104372,V055,0.9660221886932979
ORD104373,V026,0.5135171184098203
ORD104374,V052,0.4964757827242015
ORD104375,V041,0.6910752603274319
ORD104376,V088,0.5119995031667326
ORD104377,V067,0.5267029069048489
ORD104378,V063,0.624666208617587
ORD104379,V086,0.6866881121560927
ORD104380,V025,0.4640564730520192
ORD104381,V084,0.5478669425457781
ORD104382,V032,0.5450371310448565
ORD104383,V028,0.5583871485627558
ORD104384,V081,0.8809942135263856
ORD104385,V062,0.5227586160594084
ORD104386,V047,0.7149449971428957
ORD104387,V036,0.39272006037389795
ORD104388,V033,0.6031401799232606
ORD104389,V035,0.5742801955139598
ORD104390,V082,0.38251864654327666
ORD104391,V015,0.3346784682679757
ORD104392,V074,0.5937166068334772
ORD104393,V092,0.4201711076605926
ORD104394,V075,0.3648192722113994
ORD104395,V016,0.574326308986337
